#OTU_IDs	trait1
Vibrio_hispanicus-_-AY254040--_LMG_13240_T	2.2090728596329594
Hymenobacter_terrae-_-KF862488--_DG7A_T	2.638084418219611
Altererythrobacter_troitsensis-_-AY676115--_KMM_6042_T	1.9934794115283596
Gemmatimonas_phototrophica-_-CP011454--_AP64_n_T	4.318266652567351
Faecalicatena_orotica-_-FR749917--_DSM_1287_T	1.8506096205428817
Goekera_deserti-_-MK392028--_CPCC205119T_T	2.3805121339815205
Streptomyces_fradiae-_-AB184134--_NBRC_12773_T	1.8206023817367458
Enterobacter_chengduensis-_-MTSO01000000--_WCHECl-C4_T	0.6995229175128023
Lactococcus_hodotermopsidis-_-LC523828--_Hs30E4_3_T	3.6215406675386226
Amycolatopsis_cappadoca-_-KX608880--_AG28_T	1.7101122980514782
Haloparvum_alkalitolerans-_-AB638839--_MK62-1_T	2.3536253992810985
Modestobacter_multiseptatus-_-Y18646--_AA826_LTP__T	2.113719380964387
Sphingomonas_aurantiaca-_-AJ429236--_MA101b_T	2.0780682962260952
Kingella_oralis-_-ACJW02000005--_ATCC_51147_T	2.500563335567085
Sinomonas_flava-_-EU370704--_CW_108_T	1.922918222792757
Micromonospora_terminaliae-_-KX394339--_TMS7_T	1.7542934620045116
Acinetobacter_indicus-_-JQ608323--_1NM-4_T	2.1682725805779928
Yoonia_tamlensis-_-DQ533556--_SSW-35_T	2.4173781764933877
Pseudochrobactrum_algeriensis-_-MZ227818--_C130915_07T	2.0126237736091834
Yoonia_vestfoldensis-_-AJ582226--_LMG_22003_T	2.84528245962612
Nesterenkonia_natronophila-_-MH225769--_M8_T	1.9511852048927383
Azospira_oryzae-_-AF011347--_6a3_T	2.0481323731005663
g__58120	1.1882173876192423
g__58122	1.0381248798517646
Amaricoccus_macauensis-_-U88042--_Ben104_T	3.133104075098946
Saccharothrix_algeriensis-_-AY054972--_NRRL_B-24137_T	1.7701042686392787
Streptomyces_murinus-_-AB184155--_NBRC_12799_T	1.7522156381887186
Lacrimispora_algidixylanolytica-_-AF092549--_SPL73_T	2.222342372478252
Paenibacillus_wynnii-_-AJ633647--_LMG_22176_T	3.3510831664973226
Enterococcus_alishanensis-_-AB807774--_ALS3_T	1.6321554302384131
Megamonas_rupellensis-_-EU346729--_FM1025_T	2.5211572154805104
Mycoplasma_glycophilum-_-AF412981--_486-T-_T	2.252843737423791
Allohahella_antarctica-_-EF495227--_IMCC3113_T	3.250984754878168
Saccharopolyspora_tripterygii-_-FJ214364--_YIM_65359_T	1.6181541231445706
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	1.3780787825444256
Thiomicrospira_pelophila-_-L40809--_DSM_1534_T	2.139041509894224
Natribaculum_breve-_-KF739011--_TRM20010_T	2.819662519079834
Shouchella_oshimensis-_-AB188090--_K11_T	2.278521047290533
Desulfosoma_profundi-_-HM056226--_SPDX02-08_T	3.1704204829520677
Piscibacillus_halophilus-_-FM864227--_HS224_T	1.5029804956812067
Carnobacterium_funditum-_-S86170--_pf3_T	2.007990876256681
Desulfosarcina_cetonica-_-AJ237603--_DSM_7267_T	2.1443645650392584
Sphingobacterium_gobiense-_-KF318647--_H7_T	3.1709621911675834
Bradyrhizobium_oligotrophicum-_-JQ619230--_LMG_10732_T	1.565809501411274
Parolsenella_massiliensis-_-LT598582--_Marseille-P3237_T	2.5162056920732914
g__2016	1.3461756004215082
Belliella_alkalica-_-KR233207--_R4-6_/type_materialtype_strain_of_Belliella_alkalicaT	1.7420388494640036
g__2013	1.0365888266204064
Promicromonospora_citrea-_-X83808--_DSM_43110T_T	2.012436345127279
Pseudomonas_indica-_-AF302795--_IMT37_LTP__T	2.2317480638459113
Azospirillum_fermentarium-_-JX843282--_CC-LY743_T	3.0857906596052294
Zunongwangia_pacifica-_-OK493753--_C2-37M9T	2.070339027721513
g__2884243	1.5505678697660674
Paraburkholderia_bryophila-_-AM489501--_LMG_23644_T	1.4566650478543335
Providencia_stuartii-_-AF008581--_ATCC_29914_T	1.1459442163776792
Flavobacterium_aquatile-_-AM230485--_DSM_1132_T	2.545633209848542
g__351094	1.6311123725005752
Nocardia_brasiliensis-_-AF430038--_DSM_43758_T	1.8375123802830615
Dictyobacter_vulcani-_-LC422201--_W12_T	4.074149387852928
g__2898489	1.6000986922612646
Duganella_radicis-_-EU672807--_Sac-41_T	1.5987310742381164
Lentzea_alba-_-MT117827--_NEAU-D13_T	1.187717620706719
Rufibacter_immobilis-_-HG316123--_MCC_P1_T	2.62826762815481
Hydrogenophilus_thiooxidans-_-MW788560--_SS56_T	2.5454352783378558
Halorubrum_orientale-_-AB663418--_CECT_7145_T	3.2149514906277044
Peptoniphilus_rhinitidis-_-HM801866--_1-13_T	2.470963529029581
Furfurilactobacillus_milii-_-OK661007--_FUA3430_T	2.0252560722420516
Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.3809096690344934
Hyphomicrobium_vulgare-_-AB543807--_JCM_6889_T	1.8115814691354828
Moritella_abyssi-_-AJ252022--_2693_T	1.6750725921535041
Stenotrophomonas_bentonitica-_-LT622838--_BII-R7_T	1.5326915246648372
Natranaeroarchaeum_aerophilum-_-MG584707--_AArc-St1-1_/type_materialtype_strain_of_NatranaeroarchaeumaerophilumT	2.5371131148697255
Beijerinckia_indica_subsp._indica-_-CP001016--_ATCC_9039_T	1.3325359457368797
Helicobacter_enhydrae-_-CP016503--_MIT_01-6242_T	1.3991869142053277
g__34019	2.0688962530211263
Porphyromonas_asaccharolytica-_-CP002689--_DSM_20707_T	1.0954701388563028
Arcobacter_bivalviorum-_-FJ573217--_F4_T	2.9107350858679526
g__299568	1.5335899026888065
Glutamicibacter_ardleyensis-_-AJ551163--_An25_T	1.3261604022541746
g__299566	1.5542271744321317
Streptomyces_albidus-_-GU434243--_CAP_215T	2.3051283742968396
Actinomadura_rayongensis-_-AB889544--_RY35-68_T	2.0466268065193236
Frateuria_terrea-_-EU682683--_VA24_T	2.5814754177582477
Fodinicola_feengrottensis-_-EF490376--_HKI_0501_T	2.6427710593191156
Leptospira_weilii-_-U12676--_serogroup_Celledoni-_serovar_celledoni-_strain_Celledoni_-ATCC_43285-_T	2.57268467567355
Streptomyces_chromofuscus-_-AB184194--_NBRC_12851_T	0.9465296477524983
Streptomyces_sedi-_-EU925562--_YIM_65188_T	2.569169212627626
Actinopolyspora_alba-_-GQ480940--_YIM_90480_T	3.0204776623159892
Bifidobacterium_xylocopae-_-MG597278--_XV2_T	2.7398394119119507
g__55968	1.1756203191604087
Corynebacterium_afermentans_subsp._lipophilum-_-X82055--_CIP_103500_T	1.1011848452527335
g__2035978	2.771291109057338
Aromatoleum_toluolicum-_-AF129465--_T_s_T	1.247910942436424
Lactococcus_reticulitermitis-_-BEDT01000000--_Rs-Y01_T	3.0630619027451287
Lutibacter_oceani-_-KX279953--_325-5_T	2.4821068875188597
Thalassobius_litorarius-_-KP410684--_MME-075_T	2.063573960337864
Mariniphaga_anaerophila-_-AB921558--_Fu11-5_T	4.432052097654953
Actinopolymorpha_cephalotaxi-_-EU438909--_I06-2230_T	1.9112547429277484
Mycobacterium_heckeshornense-_-AF174290--_S369_T	2.1373638210277726
Salinicola_tamaricis-_-KT343976--_F01_T	1.824539445786829
g__56433	0.545661399019263
Polynucleobacter_meluiroseus-_-MF872602--_AP-Melu-1000-B4_T	0.9039658131840369
g__1472762	0.9278528712585825
g__1472763	2.3684822316587972
Leclercia_pneumoniae-_-OK161083--_49125_T	0.9574520537732704
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	1.9498851734859954
g__2035353	2.7491201426813254
Xenorhabdus_japonica-_-DQ202310--_DSM16522T_T	2.0018660965366175
Salinarchaeum_laminariae-_-HM159601--_R26_T	2.504132648806259
Lactiplantibacillus_plantarum_subsp._plantarum-_-ACGZ02000033--_ATCC_14917_T	1.955622992542503
Pedobacter_metabolipauper-_-AM491370--_WB2.3-71_T	2.305344411060488
Elizabethkingia_occulta-_-MH789418--_G4070_T	1.2307986628009369
Ferruginibacter_alkalilentus-_-FJ177530--_HU1-GD23_T	3.2115196205028744
g__2986345	2.481900766190294
g__2986344	2.482056875072003
Gemmata_massiliana-_-JX088244--_IIL30_/type_materialtype_strain_of_Gemmata_massilianaT	3.05951341407163
g__367298	0.5519108519953668
Hydrocarboniphaga_daqingensis-_-EU313812--_B2-9_T	2.2250510344650314
Actinocorallia_libanotica-_-AB364592--_NBRC_14095_T	2.3713029227686815
Flavobacterium_urocaniciphilum-_-AB795015--_YIT_12746_T	2.3741266960315084
g__28905	2.560651863167354
Micromonospora_fulva-_-FJ772077--_UDF-1_T	2.0274322141561893
g__83400	1.8513129569534779
g__1354809	1.611042631536646
Geobacter_sulfurreducens_subsp._ethanolicus-_-AB762695--_OSK2A_T	1.7910787430738595
Kocuria_uropygioeca-_-MF510149--_36_T	1.3085991113349567
Haliea_atlantica-_-KM117233--_SM1351_T	2.2437666254580027
Mesorhizobium_australicum-_-AY601516--_WSM2073_T	1.0581618088293359
Marispirillum_indicum-_-EU642410--_B142_T	1.6828880744429828
Microbacterium_soli-_-EF593038--_DCY17_T	2.336542980275471
Kushneria_indalinina-_-AJ427627--_CG2.1_T	3.0466679115057453
Larsenimonas_salina-_-HF678441--_M1-18_T	1.9717459724979944
Tabrizicola_algicola-_-KY363643--_ETT8_T	1.5820793238776987
Rhizobium_leguminosarum-_-JQ085246--_USDA_2370_T	0.9248615276996724
Arthrobacter_ipis-_-JAAOXD000000000--_IA7T	1.3832854895713842
Cerasibacillus_terrae-_-MK335900--_CC-CFT480_T	2.606578074060694
Rheinheimera_baltica-_-AUDG01000123--_DSM_14885_T	1.841475685758342
Izhakiella_capsodis-_-KF436763--_N6PO6_T	2.8271061386709855
Flavobacterium_arcticum-_-KU529277--_SM1502_T	2.1121649772284874
Syntrophobacterium_sulfatireducens-_-AY651787--_TB8106_T	1.4866637141242838
Cobetia_crustatorum-_-EU909460--_JO1_T	2.1619725853624563
Nocardioides_vastitatis-_-MK787305--_21Sc5-5_T	2.30067457476534
g__1021	2.102565765986646
Anaerohalosphaera_lusitana-_-KY471010--_ST-NAGAB-D1_T	2.5325702791368103
Vibrio_aestivus-_-HE613734--_M22_T	1.8106324918342924
g__110932	0.7757091729998872
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	2.897816256373943
g__110934	1.501664983456049
Porphyromonas_endodontalis-_-AY253728--_ATCC_35406_T	3.8655906844990806
Melghirimyces_algeriensis-_-HQ383683--_NariEX_T	3.451244262311853
Shewanella_acanthi-_-MW074301--_FJAT-51860_/type_materialtype_strain_of_Shewanella_acanthiT	1.4800592451136105
Planktotalea_frisia-_-FJ882052--_SH6-1_T	2.3539178326128276
Pseudidiomarina_tainanensis-_-EU423907--_PIN1_T	2.168489611800475
Maribacter_ulvicola-_-AY271626--_KMM_3951_T	2.9598632522384705
Glutamicibacter_mysorens-_-AJ617482--_DSM_12798_T	1.5468941331724821
Anaerocella_delicata-_-AB298736--_WN081_T	2.360850616055855
g__2676755	0.8438612761816208
Domibacillus_antri-_-KT719299--_XD80_T	1.984367036521449
Cohnella_rhizosphaerae-_-KF840792--_CSE-5610_T	2.103284481413359
Ornithinimicrobium_ciconiae-_-MK253308--_H23M54_T	2.491442989292568
Mesorhizobium_neociceri-_-HF931050--_CCANP35T	1.2039220026576232
Terrabacter_aerolatus-_-EF212039--_5516J-36_T	1.730474360473596
Variovorax_dokdonensis-_-DQ178978--_DS-43_T	1.6676296907232278
Geobacillus_thermodenitrificans_subsp._calidus-_-EU477773--_F84b_T	1.6357974789072915
Micromonospora_equina-_-JF912511--_Y22_T	1.918121483135708
Garicola_koreensis-_-JX152781--_SJ5-4_T	2.1175703739915512
Deinococcus_radiomollis-_-EF635404--_PO-04-20-132_T	2.9900415645076706
Aurantiacibacter_gangjinensis-_-EU428782--_K7-2_T	2.5081664955792005
Ureibacillus_massiliensis-_-AY677116--_4400831_T	2.4427895403991933
Alicyclobacillus_dauci-_-AB916540--_4F_T	2.2816475389140436
Desemzia_incerta-_-Y17300--_DSM_20581_T	1.4756586936192881
Azotobacter_vinelandii-_-AB175657--_IAM_15004_T	1.8700305040906087
Roseovarius_ramblicola-_-MF527111--_D15_T	2.7061767167831277
Alkalitalea_saponilacus-_-HQ191474--_SC/BZ-SP2_T	1.6916801045515497
Ameyamaea_chiangmaiensis-_-AB303366--_BCC_15744_T	1.0815312312999366
g__164450	1.098802109200106
Bacillus_proteolyticus-_-KJ812418--_MCCC_1A00365_T	0.6764656672878582
Anaerococcus_rubeinfantis-_-LN881592--_mt16_T	2.4405310326473035
g__2893060	1.7242568097082525
Occultella_gossypii-_-MW442969--_N2-46_T	2.1633902838164403
Kitasatospora_niigatensis-_-AB022876--_SK-3406_T	2.34329668905956
Thermus_altitudinis-_-OM149375--_SYSUG00630_T	1.9576508733022644
Lentilactobacillus_farraginis-_-AB262731--_NRIC_0676_T	1.783456186429932
Arsukibacterium_tuosuense-_-KC762310--_TS-T4_T	2.300528457089359
g__200903	0.6681652164821602
Agromyces_subbeticus-_-ATXG01000026--_DSM_16689_T	1.875740770479826
Rheinheimera_coerulea-_-LT627667--_TAPG2_T	2.030642946992443
Aquimixticola_soesokkakensis-_-KJ794108--_DSSK2-3_T	1.699264406063911
Reyranella_terrae-_-KP185143--_11G32_T	3.4351200548407625
Novipirellula_artificiosorum-_-MK554551--_Poly41_T	3.6084626840241727
Thermus_filiformis-_-FR749951--_DSM_4687_T	4.238639513472466
Nocardioides_marinquilinus-_-JX164255--_CL-GY44_T	4.372300528128076
Phyllobacterium_myrsinacearum-_-AB681132--_NBRC_100019_T	1.2123935122310803
g__1049006	2.7487769511278026
g__2282693	1.4102291119972952
Thermobacillus_xylanilyticus-_-AJ005795--_XE_T	2.7462065295987395
Mesorhizobium_muleiense-_-HQ316710--_CCBAU_83963_T	1.4051801879793062
Haladaptatus_salinisoli-_-MK680098--_PSR8T	1.763967616276039
Moraxella_equi-_-AF005184--_327/72_T	1.2257706676511821
Nonlabens_marinus-_-AP014548--_S1-08_n_T	2.1845924290116714
Tsukamurella_wratislaviensis-_-Z37138--_NCIMB_13082_T	0.13763552549850985
Sphingomonas_populi-_-MK101439--_3-7_T	2.052378072834143
g__40222	1.8434695601940068
g__184923	0.9900672619013761
g__647960	1.3317921587188015
Deferrivibrio_essentukiensis-_-JAJAFU000000000--_Es71-Z0220T	2.1816789905018794
Peptoniphilus_stercorisuis-_-KF705042--_DSM_27563_T	3.1123384494173303
Sphingomonas_alba-_-MZ675814--_SE158T	2.303315879486429
Salinivibrio_socompensis-_-HF953987--_S35_T	2.50207978875774
Nitratiruptor_labii-_-LC528620--_HRV44_T	5.268287172505305
